Price;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 90;Availability 365;Room_type_Private room;Room_type_Shared room;Bed_type_Airbed;Bed_type_Couch;Bed_type_Futon;Bed_type_Pull-out Sofa;Bed_type_Real Bed
59.0;1.0;2;1.0;1.0;1.0;1;0;5;31;0;0;0;0;0;0;0;0;1
130.0;4.0;3;2.0;2.0;2.0;1;0;2;1125;44;167;0;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;76;351;1;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;1;15;89;179;1;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;7;1125;41;316;0;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;7;1125;5;280;0;0;0;0;0;0;1
50.0;1.0;4;1.0;1.0;2.0;1;0;1;1125;64;208;0;0;0;0;0;0;1
35.0;1.0;2;1.0;0.0;1.0;1;0;9;16;6;35;0;0;0;0;0;0;1
69.0;1.0;1;1.0;1.0;1.0;1;0;2;14;85;360;1;0;0;0;0;0;1
110.0;1.0;5;1.0;3.0;4.0;1;0;1;14;28;254;0;0;0;0;0;0;1
89.0;1.0;4;1.0;1.0;1.0;2;15;3;1125;63;338;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;87;177;0;0;0;0;0;0;1
180.0;2.0;6;1.0;3.0;6.0;1;0;2;30;43;318;0;0;0;0;0;0;1
76.0;3.0;6;1.0;2.0;3.0;2;15;2;365;31;302;0;0;0;0;0;0;1
81.0;1.0;4;1.0;2.0;2.0;1;0;2;1125;51;141;0;0;0;0;0;0;1
150.0;2.0;2;1.5;1.0;1.0;1;0;1;1125;75;349;0;0;0;0;0;0;1
49.0;1.0;3;1.0;1.0;2.0;2;15;1;1125;19;105;0;0;0;0;0;0;1
115.0;1.0;6;2.0;3.0;3.0;4;15;3;1125;31;306;0;0;0;0;0;0;1
17.0;1.0;1;1.0;1.0;1.0;1;0;1;8;79;354;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;2;20;2;5;60;335;0;0;0;0;0;0;1
190.0;147.0;6;1.0;3.0;5.0;1;0;5;1125;88;298;0;0;0;0;0;0;1
55.0;12.0;3;1.0;0.0;3.0;2;18;2;200;27;153;0;0;0;0;0;0;1
70.0;6.0;4;1.0;1.0;1.0;1;0;2;1125;70;338;0;0;0;0;0;0;1
240.0;6.0;6;2.0;3.0;4.0;1;0;5;60;33;308;0;0;0;0;0;0;1
39.0;4.0;2;1.0;0.0;1.0;1;0;2;1125;49;169;0;0;0;0;0;0;1
60.0;1.0;2;1.0;0.0;1.0;1;0;2;10;33;187;0;0;0;0;0;0;1
60.0;1.0;3;1.0;2.0;2.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
90.0;1.0;4;1.0;1.0;2.0;1;0;2;1125;4;279;0;0;0;0;0;0;1
85.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;55;326;0;0;0;0;0;0;1
220.0;15.0;7;2.0;3.0;5.0;6;0;2;1125;37;290;0;0;0;0;0;0;1
22.0;1.0;2;1.0;1.0;1.0;1;20;1;10;90;93;1;0;0;0;0;0;1
10.0;1.0;1;1.0;1.0;1.0;1;5;15;1125;90;365;1;0;0;0;0;0;1
35.0;1.0;1;1.0;1.0;1.0;1;0;1;30;35;310;1;0;0;0;0;0;1
29.0;1.0;1;1.0;1.0;1.0;1;0;1;15;50;325;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;20;1;1125;89;364;1;0;0;0;0;0;1
150.0;6.0;6;1.0;3.0;5.0;4;20;3;1125;32;98;0;0;0;0;0;0;1
60.0;9.0;4;1.0;0.0;2.0;2;0;2;1125;0;66;0;0;0;0;0;0;1
69.0;3.0;4;1.0;1.0;2.0;1;0;2;1125;19;291;0;0;0;0;0;1;0
12.0;1.0;2;1.0;1.0;1.0;1;12;1;6;44;318;1;0;0;0;0;0;1
40.0;1.0;2;1.0;0.0;1.0;1;0;2;1125;9;13;0;0;0;0;0;0;1
50.0;1.0;2;2.0;1.0;1.0;2;20;1;1125;83;358;0;0;0;0;0;0;1
65.0;2.0;2;1.0;0.0;1.0;1;0;2;1125;20;72;0;0;0;0;0;0;1
71.0;10.0;4;1.0;1.0;1.0;1;0;2;1125;69;212;0;0;0;0;0;0;1
19.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;68;343;1;0;0;0;0;0;1
120.0;1.0;4;1.0;2.0;2.0;1;0;3;1125;72;347;0;0;0;0;0;0;1
38.0;2.0;1;2.0;1.0;1.0;1;0;1;1125;76;351;1;0;0;0;0;0;1
95.0;18.0;6;1.0;1.0;1.0;4;15;1;1125;51;142;0;0;0;0;0;0;1
35.0;1.0;4;1.0;1.0;1.0;2;5;2;1125;27;293;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;3;0;28;31;0;32;0;0;0;0;0;0;1
58.0;1.0;4;1.0;1.0;2.0;2;9;3;1125;21;21;0;0;0;0;0;0;1
60.0;6.0;2;1.0;1.0;2.0;1;0;2;180;53;328;1;0;0;0;0;0;1
56.0;1.0;3;1.0;1.0;2.0;2;10;2;1125;22;289;0;0;0;0;0;0;1
70.0;2.0;5;1.0;2.0;2.0;2;20;2;1125;1;1;0;0;0;0;0;0;1
32.0;1.0;3;1.0;1.0;2.0;2;5;1;5;42;42;1;0;0;0;0;0;1
60.0;4.0;4;1.0;1.0;2.0;2;15;1;1125;45;320;0;0;0;0;0;0;1
30.0;3.0;2;1.0;1.0;1.0;1;0;1;1125;48;49;1;0;0;0;0;0;1
49.0;207.0;2;1.0;1.0;1.0;1;0;2;1125;4;100;0;0;0;0;0;0;1
30.0;2.0;1;1.0;1.0;1.0;1;0;1;1125;67;342;1;0;0;0;0;0;1
104.0;207.0;4;1.0;1.0;1.0;2;15;2;1125;61;336;0;0;0;0;0;0;1
41.0;2.0;2;1.0;0.0;1.0;1;0;1;1125;52;327;0;0;0;0;0;0;1
200.0;1.0;4;1.0;2.0;2.0;1;0;2;14;55;330;0;0;0;0;0;0;1
40.0;2.0;2;2.0;1.0;1.0;1;5;3;365;10;137;1;0;0;0;0;0;1
20.0;1.0;1;0.0;1.0;1.0;1;0;3;365;55;330;1;0;0;0;0;0;1
18.0;1.0;1;1.0;1.0;2.0;1;5;2;1125;5;6;1;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;2.0;2;10;7;120;58;148;1;0;0;0;0;0;1
60.0;1.0;5;2.0;2.0;3.0;3;10;2;1125;32;176;0;0;0;0;0;0;1
100.0;2.0;2;1.0;1.0;2.0;1;0;10;1125;45;320;0;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;7;8;0;0;1;0;0;0;0;0;1
54.0;1.0;4;1.0;0.0;2.0;2;10;2;1125;2;2;0;0;0;0;0;1;0
95.0;11.0;6;1.0;3.0;3.0;6;0;4;1125;30;305;0;0;0;0;0;0;1
90.0;2.0;6;1.0;2.0;2.0;2;15;2;1125;42;150;0;0;0;0;0;0;1
43.0;3.0;3;1.0;1.0;2.0;1;10;15;1125;7;282;0;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;0;3;4;1;30;0;0;0;0;0;0;1
65.0;5.0;4;1.0;1.0;1.0;2;10;2;1125;36;306;0;0;0;0;0;0;1
33.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;61;68;1;0;0;0;0;0;1
80.0;4.0;4;1.0;1.0;3.0;2;20;1;1125;0;0;0;0;0;0;0;0;1
50.0;2.0;3;1.0;1.0;2.0;2;15;2;1125;34;34;0;0;0;0;0;0;1
65.0;1.0;3;1.0;1.0;2.0;2;10;3;1125;14;289;0;0;0;0;0;0;1
99.0;16.0;8;1.5;1.0;8.0;1;0;1;1125;65;127;0;1;0;0;0;0;1
17.0;1.0;1;1.0;1.0;1.0;1;0;7;60;90;365;1;0;0;0;0;0;1
45.0;9.0;3;3.0;1.0;2.0;2;18;2;1125;23;163;1;0;0;0;0;0;1
25.0;15.0;2;1.0;1.0;1.0;1;15;1;90;43;313;1;0;0;0;0;0;1
23.0;10.0;2;1.0;1.0;2.0;1;5;1;1125;47;137;1;0;0;0;0;0;1
100.0;3.0;6;2.0;2.0;4.0;4;15;1;1125;74;347;0;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;0;2;30;83;174;1;0;0;0;0;0;1
103.0;142.0;4;1.0;1.0;1.0;2;17;3;1125;58;242;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;0;1;5;0;0;0;1;1;0;0;0;0
35.0;1.0;3;1.0;1.0;1.0;1;0;2;7;0;0;0;0;0;0;0;1;0
60.0;2.0;2;1.0;0.0;1.0;1;0;2;1125;59;329;0;0;0;0;0;0;1
240.0;3.0;9;3.0;3.0;8.0;6;20;1;1125;44;285;0;0;0;0;0;0;1
80.0;17.0;4;0.5;1.0;4.0;1;0;1;1125;86;176;1;0;0;0;0;0;1
33.0;5.0;2;2.0;1.0;1.0;1;15;1;1125;50;308;1;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;15;60;6;97;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;39;43;0;0;0;0;0;0;1
27.0;2.0;1;1.0;1.0;1.0;1;0;1;1125;89;364;1;0;0;0;0;0;1
340.0;2.0;6;3.0;3.0;4.0;1;0;2;1125;23;278;0;0;0;0;0;0;1
26.0;1.0;2;1.0;1.0;1.0;1;10;1;1125;0;221;1;0;0;0;0;0;1
110.0;10.0;4;2.0;2.0;3.0;2;10;3;17;42;285;0;0;0;0;0;0;1
74.0;17.0;5;1.0;3.0;5.0;3;15;2;180;0;77;0;0;0;0;0;0;1
40.0;18.0;4;1.0;1.0;1.0;1;0;7;1125;18;293;0;0;0;0;0;0;1
90.0;1.0;5;2.0;2.0;4.0;3;15;3;1125;44;289;0;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;70;160;0;0;0;0;0;0;1
103.0;142.0;4;1.0;2.0;3.0;2;17;3;1125;39;212;0;0;0;0;0;0;1
73.0;2.0;4;1.0;1.0;3.0;2;15;2;330;18;259;0;0;0;0;0;0;1
171.0;74.0;5;1.0;3.0;3.0;1;0;5;1125;90;330;0;0;0;0;0;0;1
75.0;10.0;5;1.0;2.0;2.0;2;13;2;1125;47;208;0;0;0;0;0;0;1
55.0;2.0;2;1.0;0.0;1.0;1;0;2;1125;25;297;0;0;0;0;0;0;1
88.0;7.0;6;1.0;2.0;4.0;2;10;1;1125;53;326;0;0;0;0;0;0;1
65.0;20.0;4;1.0;1.0;2.0;2;10;3;1125;19;19;0;0;0;0;0;0;1
120.0;1.0;4;1.0;1.0;2.0;1;0;4;1125;83;83;0;0;0;0;0;0;1
85.0;1.0;6;1.0;2.0;4.0;4;20;3;1125;51;51;0;0;0;0;0;0;1
68.0;5.0;2;1.0;0.0;1.0;2;15;2;1125;51;326;0;0;0;0;0;0;1
62.0;1.0;4;1.0;1.0;3.0;1;0;2;1125;15;280;0;0;0;0;0;0;1
49.0;11.0;2;1.0;1.0;1.0;1;15;3;1125;68;68;1;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;87;1;0;0;0;0;0;1
60.0;1.0;6;2.0;2.0;3.0;4;15;2;1125;34;91;0;0;0;0;0;0;1
42.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;89;364;1;0;0;0;0;0;1
28.0;2.0;4;1.0;2.0;2.0;1;12;1;1125;46;321;1;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;1.0;1;10;1;7;80;355;1;0;0;0;0;0;1
60.0;3.0;2;1.0;1.0;2.0;2;0;2;1125;36;311;1;0;0;0;0;0;1
48.0;1.0;3;2.0;1.0;1.0;1;14;3;31;61;336;1;0;0;0;0;0;1
30.0;2.0;1;1.0;1.0;1.0;1;15;2;1125;59;334;1;0;0;0;0;0;1
59.0;2.0;4;1.0;1.0;2.0;2;15;2;1125;42;251;0;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;2;10;2;30;71;313;1;0;0;0;0;0;1
230.0;2.0;4;1.0;2.0;4.0;2;0;30;92;19;294;0;0;0;0;0;0;1
89.0;39.0;4;1.0;1.0;3.0;1;0;1;1125;33;203;0;0;0;0;0;0;1
55.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;36;311;0;0;0;0;0;0;1
31.0;4.0;2;1.0;1.0;1.0;1;10;1;1125;71;346;1;0;0;0;0;0;1
16.0;2.0;2;1.0;1.0;1.0;1;0;6;1125;24;163;1;0;0;0;0;0;1
19.0;5.0;4;1.0;1.0;4.0;1;19;1;1125;70;345;0;1;0;0;0;0;1
49.0;1.0;2;1.0;1.0;1.0;1;0;3;30;67;315;1;0;0;0;0;0;1
50.0;2.0;3;1.0;2.0;2.0;1;0;3;1125;8;76;0;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;44;125;0;0;0;0;0;0;1
72.0;7.0;5;1.0;2.0;5.0;2;10;2;1125;64;249;0;0;0;0;0;0;1
50.0;2.0;3;1.0;1.0;2.0;1;0;1;1125;62;62;0;0;0;0;0;0;1
49.0;1.0;2;1.0;1.0;1.0;1;0;21;90;52;52;1;0;0;0;0;0;1
140.0;1.0;4;2.0;3.0;2.0;1;0;2;1125;17;238;0;0;0;0;0;0;1
65.0;2.0;2;1.0;1.0;2.0;2;20;2;1125;42;101;1;0;0;0;0;0;1
77.0;4.0;5;1.0;0.0;3.0;2;18;2;1125;28;28;0;0;0;0;0;0;1
80.0;4.0;2;1.0;0.0;1.0;1;0;2;1125;78;353;0;0;0;0;0;0;1
60.0;1.0;4;1.0;2.0;3.0;5;10;1;5;0;0;0;0;0;0;0;0;1
45.0;16.0;2;1.0;1.0;1.0;2;10;1;1125;17;17;0;0;0;0;0;0;1
130.0;3.0;4;1.0;1.0;4.0;1;0;2;1125;80;355;0;0;0;0;0;0;1
35.0;2.0;2;1.0;1.0;1.0;2;19;2;1125;27;246;1;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;5;2;180;4;5;0;0;0;0;0;0;1
34.0;4.0;2;1.0;1.0;1.0;1;0;2;1125;31;46;1;0;0;0;0;0;1
110.0;28.0;2;1.0;1.0;1.0;2;0;5;365;43;43;0;0;0;0;0;0;1
95.0;1.0;6;2.0;3.0;4.0;1;0;3;1125;89;364;0;0;0;0;0;0;1
90.0;1.0;4;1.0;2.0;2.0;2;20;3;1125;66;341;0;0;0;0;0;0;1
80.0;1.0;3;1.0;1.0;1.0;1;0;3;1125;42;46;0;0;0;0;0;0;1
45.0;9.0;2;1.0;1.0;1.0;1;10;3;1125;54;235;1;0;0;0;0;0;1
25.0;4.0;3;1.0;1.0;2.0;1;15;2;28;42;107;1;0;0;0;0;0;1
70.0;4.0;4;1.0;2.0;3.0;2;10;1;1125;23;275;0;0;0;0;0;0;1
39.0;9.0;3;1.0;1.0;2.0;2;9;2;7;55;326;0;0;0;0;0;0;1
77.0;4.0;3;1.0;2.0;2.0;3;19;2;60;45;102;0;0;0;0;0;0;1
50.0;2.0;4;1.0;1.0;3.0;2;15;4;1125;59;334;0;0;0;0;0;0;1
140.0;3.0;6;3.0;3.0;5.0;1;0;3;1125;13;248;0;0;0;0;0;0;1
45.0;8.0;2;1.0;1.0;1.0;1;0;1;1125;60;335;1;0;0;0;0;0;1
19.0;34.0;1;1.0;1.0;1.0;1;0;2;365;0;215;1;0;0;0;0;0;1
45.0;1.0;3;1.0;0.0;2.0;2;10;1;1125;0;0;0;0;0;0;0;0;1
70.0;1.0;4;1.0;1.0;2.0;1;0;2;1125;0;0;0;0;0;0;0;0;1
125.0;5.0;6;2.0;2.0;3.0;4;15;1;1125;18;286;0;0;0;0;0;0;1
26.0;3.0;1;2.0;1.0;1.0;2;15;3;1125;6;184;1;0;0;0;0;0;1
130.0;1.0;6;2.0;3.0;5.0;4;20;2;1125;16;246;0;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
100.0;1.0;5;1.0;2.0;3.0;4;20;2;1125;0;12;0;0;0;0;0;0;1
80.0;1.0;5;1.0;1.0;3.0;2;20;2;31;29;119;0;0;0;0;0;0;1
108.0;142.0;4;1.0;2.0;3.0;1;0;3;1125;65;249;0;0;0;0;0;0;1
21.0;1.0;2;1.0;1.0;1.0;1;19;1;1125;59;334;1;0;0;0;0;0;1
60.0;1.0;6;1.0;3.0;5.0;4;5;6;15;75;165;0;0;0;0;0;0;1
250.0;40.0;4;2.5;2.0;3.0;1;0;3;1125;48;309;0;0;0;0;0;0;1
42.0;1.0;4;1.0;1.0;2.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
55.0;1.0;3;1.0;2.0;2.0;3;0;2;1125;6;96;0;0;0;0;0;0;1
54.0;1.0;4;1.0;1.0;1.0;2;10;2;1125;45;319;0;0;0;0;0;0;1
100.0;10.0;6;1.0;2.0;3.0;2;10;2;1125;61;336;0;0;0;0;0;0;1
120.0;6.0;6;1.5;2.0;3.0;1;0;3;1125;17;284;0;0;0;0;0;0;1
70.0;2.0;4;1.0;2.0;2.0;1;0;1;1125;9;233;0;0;0;0;0;0;1
70.0;1.0;6;2.0;2.0;2.0;1;0;3;1125;0;189;0;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;1.0;1;0;2;2;23;23;1;0;0;0;0;0;1
45.0;10.0;2;1.0;0.0;1.0;1;0;3;1125;52;117;0;0;0;0;0;0;1
75.0;28.0;2;1.0;0.0;1.0;1;0;5;20;66;156;0;0;0;0;0;0;1
50.0;2.0;4;1.0;1.0;2.0;2;15;2;365;40;130;0;0;0;0;0;0;1
75.0;6.0;4;1.0;1.0;2.0;1;0;1;1125;85;360;0;0;0;0;0;0;1
55.0;2.0;3;1.0;1.0;2.0;1;15;1;1125;83;358;1;0;0;0;0;0;1
82.0;21.0;6;1.0;2.0;6.0;2;10;1;1125;22;283;0;0;0;0;0;0;1
86.0;6.0;2;1.0;1.0;1.0;1;0;1;11111;25;276;0;0;0;0;0;0;1
80.0;1.0;4;1.0;1.0;2.0;3;20;3;365;11;42;0;0;0;0;0;1;0
60.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;14;64;0;0;0;0;0;0;1
12.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
75.0;1.0;6;1.0;3.0;4.0;2;15;1;1125;3;3;0;0;0;0;0;0;1
29.0;3.0;2;1.0;1.0;2.0;1;0;1;1125;77;352;1;0;0;0;0;0;1
25.0;2.0;2;1.5;1.0;1.0;1;11;3;1125;31;291;1;0;0;0;0;0;1
79.0;1.0;4;1.0;1.0;3.0;2;9;1;1125;8;236;0;0;0;0;0;0;1
60.0;10.0;4;1.0;1.0;2.0;2;20;1;1125;41;106;0;0;0;0;0;0;1
75.0;40.0;3;1.0;1.0;1.0;2;20;2;1125;0;8;0;0;0;0;0;0;1
30.0;1.0;1;1.5;3.0;1.0;1;12;2;1125;87;88;0;0;0;0;0;0;1
79.0;1.0;3;1.0;1.0;1.0;1;0;5;1125;58;307;0;0;0;0;0;0;1
70.0;3.0;4;2.0;2.0;2.0;1;20;2;1125;42;308;0;0;0;0;0;0;1
77.0;1.0;5;1.0;3.0;4.0;1;0;2;1125;67;67;0;0;0;0;0;0;1
150.0;2.0;6;2.0;2.0;2.0;4;15;2;1125;33;255;0;0;0;0;0;0;1
30.0;1.0;1;1.0;1.0;1.0;1;5;1;1125;82;172;1;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;70;160;1;0;0;0;0;0;1
22.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;76;166;1;0;0;0;0;0;1
39.0;3.0;2;1.0;1.0;1.0;1;0;2;15;22;104;1;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
24.0;3.0;2;1.0;1.0;1.0;1;0;2;1125;19;74;1;0;0;0;0;0;1
50.0;1.0;2;1.0;0.0;1.0;2;20;2;7;76;351;0;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;3.0;2;10;2;1125;59;149;0;0;0;0;0;0;1
90.0;207.0;5;1.0;2.0;2.0;1;0;2;1125;0;2;0;0;0;0;0;0;1
160.0;1.0;7;3.0;3.0;6.0;1;0;3;360;53;328;0;0;0;0;0;0;1
95.0;10.0;4;1.0;0.0;2.0;2;0;3;1125;44;319;0;0;0;0;0;0;1
16.0;2.0;1;1.0;3.0;3.0;1;0;3;1125;63;338;1;0;0;0;0;0;1
25.0;114.0;2;2.0;1.0;1.0;1;5;10;1125;6;281;1;0;0;0;0;0;1
80.0;1.0;4;1.0;2.0;3.0;1;5;3;1125;4;4;0;0;0;0;0;0;1
52.0;3.0;5;1.0;3.0;4.0;4;10;3;1125;49;49;0;0;0;0;0;0;1
48.0;1.0;1;1.0;1.0;2.0;1;0;3;15;90;91;1;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;2.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
99.0;1.0;6;1.0;3.0;4.0;1;0;3;1125;36;125;0;0;0;0;0;0;1
52.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;76;351;1;0;0;0;0;0;1
24.0;1.0;1;1.0;1.0;1.0;2;0;1;1125;0;0;1;0;0;0;0;0;1
24.0;4.0;2;2.0;1.0;1.0;1;0;3;1125;10;226;1;0;0;0;0;0;1
300.0;20.0;6;2.0;2.0;3.0;3;12;1;1125;33;299;0;0;0;0;0;0;1
45.0;3.0;4;2.0;2.0;2.0;2;15;2;1125;37;215;0;0;0;0;0;0;1
63.0;8.0;4;1.0;1.0;2.0;2;0;28;367;7;282;0;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;5;2;1125;83;358;1;0;0;0;0;0;1
45.0;3.0;2;1.0;1.0;1.0;1;15;3;1125;27;302;0;0;0;0;0;0;1
50.0;4.0;6;1.0;2.0;2.0;1;0;1;1125;34;117;0;0;0;0;0;0;1
45.0;2.0;2;2.0;1.0;1.0;1;0;1;1125;71;342;1;0;0;0;0;0;1
19.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
50.0;7.0;3;1.0;1.0;2.0;2;0;2;1125;28;299;0;0;0;0;0;0;1
89.0;1.0;2;1.0;1.0;1.0;1;0;2;6;24;36;0;0;0;0;0;0;1
65.0;3.0;4;1.0;1.0;3.0;1;0;6;1125;43;133;0;0;0;0;0;0;1
79.0;1.0;5;1.0;1.0;1.0;2;20;2;1125;0;40;0;0;0;0;0;0;1
75.0;18.0;2;1.0;1.0;2.0;1;0;3;1125;0;218;0;0;0;0;0;0;1
90.0;3.0;3;2.0;2.0;2.0;1;0;1;365;86;360;0;0;0;0;0;0;1
75.0;1.0;4;1.0;2.0;2.0;2;10;2;1125;32;307;0;0;0;0;0;0;1
115.0;4.0;5;1.0;3.0;3.0;4;0;14;30;6;31;0;0;0;0;0;0;1
94.0;207.0;4;1.0;2.0;3.0;1;0;2;1125;0;0;0;0;0;0;0;0;1
75.0;1.0;5;1.0;2.0;4.0;4;15;2;1125;52;143;0;0;0;0;0;0;1
100.0;13.0;5;1.0;2.0;3.0;1;0;3;1125;42;317;0;0;0;0;0;0;1
115.0;1.0;3;1.0;1.0;1.0;1;0;2;10;88;363;0;0;0;0;0;0;1
95.0;2.0;6;1.0;1.0;4.0;3;20;2;1125;35;302;0;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;4;10;6;6;1;0;0;0;0;0;1
28.0;8.0;2;1.0;1.0;1.0;1;0;2;1125;67;342;1;0;0;0;0;0;1
60.0;7.0;4;1.0;1.0;2.0;2;10;2;90;49;324;0;0;0;0;0;0;1
119.0;7.0;8;2.0;3.0;6.0;6;10;1;1125;29;270;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;0;1;3;0;0;1;0;0;0;0;0;1
70.0;26.0;4;1.0;0.0;4.0;1;0;2;30;58;330;0;0;0;0;0;0;1
42.0;1.0;2;1.0;1.0;1.0;1;0;1;30;0;0;0;0;0;0;0;0;1
200.0;1.0;4;2.0;1.0;4.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
80.0;5.0;2;1.0;0.0;2.0;1;0;1;15;52;142;0;0;0;0;0;0;1
125.0;3.0;4;1.0;1.0;1.0;2;20;1;28;57;130;0;0;0;0;0;0;1
48.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;62;152;0;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;1.0;1;0;1;50;84;174;1;0;0;0;0;0;1
52.0;3.0;3;1.0;1.0;2.0;2;10;2;999;10;261;0;0;0;0;0;0;1
55.0;1.0;2;1.0;1.0;2.0;1;0;1;4;89;179;1;0;0;0;0;0;1
80.0;21.0;3;1.0;2.0;2.0;1;0;20;1125;6;226;0;0;0;0;0;0;1
32.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;85;175;1;0;0;0;0;0;1
19.0;1.0;2;1.0;1.0;1.0;1;6;1;1125;70;70;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;14;1125;0;0;1;0;0;0;0;0;1
20.0;9.0;2;1.0;1.0;1.0;1;0;1;7;76;351;1;0;0;0;0;0;1
59.0;3.0;4;1.0;1.0;3.0;2;5;2;25;39;129;0;0;0;0;0;0;1
25.0;114.0;2;3.0;1.0;1.0;1;0;10;1125;25;300;1;0;0;0;0;0;1
135.0;1.0;3;1.0;0.0;1.0;1;0;1;1125;88;343;0;0;0;0;0;0;1
32.0;2.0;2;1.0;1.0;1.0;1;15;2;1125;69;344;1;0;0;0;0;0;1
150.0;2.0;2;2.0;1.0;1.0;1;0;2;1125;5;102;0;0;0;0;0;0;1
24.0;4.0;1;0.5;1.0;1.0;1;0;5;1125;36;311;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;2;5;35;310;0;0;0;0;0;0;1
43.0;8.0;2;1.0;1.0;1.0;1;0;1;1125;83;358;1;0;0;0;0;0;1
30.0;3.0;1;1.5;1.0;1.0;1;0;2;1125;36;311;1;0;0;0;0;0;1
50.0;1.0;5;1.0;2.0;3.0;4;15;2;1125;32;32;0;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;88;363;1;0;0;0;0;0;1
80.0;2.0;2;1.0;1.0;1.0;1;0;1;35;39;105;1;0;0;0;0;0;1
60.0;2.0;4;1.0;3.0;4.0;1;0;5;30;49;49;0;0;0;0;0;0;1
45.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;127;1;0;0;0;0;0;1
55.0;3.0;2;1.0;0.0;1.0;1;0;5;1125;5;280;0;0;0;0;0;0;1
80.0;1.0;6;2.0;3.0;6.0;4;8;2;1125;22;78;0;0;0;0;0;0;1
140.0;1.0;2;1.0;1.0;1.0;2;0;4;1125;33;272;0;0;0;0;0;0;1
72.0;12.0;6;2.0;2.0;2.0;2;20;2;1125;6;6;0;0;0;0;0;0;1
150.0;5.0;6;2.0;2.0;3.0;1;10;3;1125;34;267;0;0;0;0;0;0;1
36.0;1.0;2;1.0;1.0;1.0;1;0;2;20;16;16;1;0;0;0;0;0;1
45.0;3.0;4;1.0;1.0;2.0;1;0;1;1125;38;285;0;0;0;0;0;0;1
19.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;73;74;1;0;0;0;0;0;1
55.0;1.0;6;1.0;2.0;4.0;2;10;3;30;28;90;0;0;0;0;0;0;1
